kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan
9908,8,2025-02-03,2025-02-03 08:01:00,2025-02-03 17:05:00,Hadir,0,Keterangan untuk Hadir
9909,9,2025-02-03,,,Sakit,0,Keterangan untuk Sakit
9910,10,2025-02-03,2025-02-03 08:04:00,2025-02-03 17:06:00,Hadir,0,Keterangan untuk Hadir
9911,11,2025-02-03,,,Izin,0,Keterangan untuk Izin
9912,12,2025-02-03,2025-02-03 08:30:00,2025-02-03 17:06:00,Hadir,0,Keterangan untuk Hadir
9913,13,2025-02-03,2025-02-03 08:23:00,2025-02-03 17:12:00,Hadir,0,Keterangan untuk Hadir
9914,14,2025-02-03,2025-02-03 08:10:00,2025-02-03 17:23:00,Hadir,0,Keterangan untuk Hadir
9915,15,2025-02-03,2025-02-03 08:19:00,2025-02-03 17:12:00,Hadir,9,Keterangan untuk Hadir
9916,16,2025-02-03,2025-02-03 08:03:00,2025-02-03 17:11:00,Hadir,0,Keterangan untuk Hadir
9917,17,2025-02-03,2025-02-03 08:24:00,2025-02-03 17:04:00,Hadir,0,Keterangan untuk Hadir
9918,18,2025-02-03,,,Sakit,0,Keterangan untuk Sakit
9919,19,2025-02-03,2025-02-03 08:06:00,2025-02-03 17:24:00,Hadir,10,Keterangan untuk Hadir
9920,20,2025-02-03,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
9921,21,2025-02-03,2025-02-03 08:29:00,2025-02-03 17:13:00,Hadir,0,Keterangan untuk Hadir
9922,22,2025-02-03,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
9923,23,2025-02-03,2025-02-03 08:09:00,2025-02-03 17:21:00,Hadir,0,Keterangan untuk Hadir
9924,24,2025-02-03,2025-02-03 08:23:00,2025-02-03 17:22:00,Hadir,0,Keterangan untuk Hadir
9925,25,2025-02-03,2025-02-03 08:02:00,2025-02-03 17:28:00,Hadir,0,Keterangan untuk Hadir
9926,26,2025-02-03,2025-02-03 08:29:00,2025-02-03 17:08:00,Hadir,8,Keterangan untuk Hadir
9927,27,2025-02-03,2025-02-03 08:03:00,2025-02-03 17:25:00,Hadir,0,Keterangan untuk Hadir
9928,28,2025-02-03,2025-02-03 08:25:00,2025-02-03 17:02:00,Hadir,20,Keterangan untuk Hadir
9929,29,2025-02-03,2025-02-03 08:28:00,2025-02-03 17:17:00,Hadir,0,Keterangan untuk Hadir
9930,30,2025-02-03,2025-02-03 08:07:00,2025-02-03 17:08:00,Hadir,0,Keterangan untuk Hadir
9931,31,2025-02-03,2025-02-03 08:21:00,2025-02-03 17:26:00,Hadir,6,Keterangan untuk Hadir
9932,32,2025-02-03,2025-02-03 08:18:00,2025-02-03 17:24:00,Hadir,15,Keterangan untuk Hadir
9933,33,2025-02-03,2025-02-03 08:09:00,2025-02-03 17:01:00,Hadir,0,Keterangan untuk Hadir
9934,34,2025-02-03,2025-02-03 08:03:00,2025-02-03 17:13:00,Hadir,0,Keterangan untuk Hadir
9935,35,2025-02-03,2025-02-03 08:02:00,2025-02-03 17:06:00,Hadir,0,Keterangan untuk Hadir
9936,36,2025-02-03,2025-02-03 08:21:00,2025-02-03 17:28:00,Hadir,27,Keterangan untuk Hadir
9937,37,2025-02-03,2025-02-03 08:03:00,2025-02-03 17:20:00,Hadir,0,Keterangan untuk Hadir
9938,38,2025-02-03,,,Izin,0,Keterangan untuk Izin
9939,39,2025-02-03,2025-02-03 08:04:00,2025-02-03 17:27:00,Hadir,0,Keterangan untuk Hadir
9940,40,2025-02-03,2025-02-03 08:14:00,2025-02-03 17:16:00,Hadir,11,Keterangan untuk Hadir
9941,41,2025-02-03,2025-02-03 08:13:00,2025-02-03 17:25:00,Hadir,0,Keterangan untuk Hadir
9942,42,2025-02-03,2025-02-03 08:16:00,2025-02-03 17:15:00,Hadir,0,Keterangan untuk Hadir
9943,43,2025-02-03,2025-02-03 08:30:00,2025-02-03 17:27:00,Hadir,0,Keterangan untuk Hadir
9944,44,2025-02-03,2025-02-03 08:06:00,2025-02-03 17:24:00,Hadir,0,Keterangan untuk Hadir
9945,45,2025-02-03,2025-02-03 08:30:00,2025-02-03 17:17:00,Hadir,0,Keterangan untuk Hadir
9946,46,2025-02-03,2025-02-03 08:15:00,2025-02-03 17:26:00,Hadir,0,Keterangan untuk Hadir
9947,47,2025-02-03,2025-02-03 08:09:00,2025-02-03 17:23:00,Hadir,0,Keterangan untuk Hadir
9948,48,2025-02-03,2025-02-03 08:06:00,2025-02-03 17:10:00,Hadir,0,Keterangan untuk Hadir
9949,49,2025-02-03,2025-02-03 08:21:00,2025-02-03 17:17:00,Hadir,16,Keterangan untuk Hadir
9950,50,2025-02-03,2025-02-03 08:10:00,2025-02-03 17:01:00,Hadir,0,Keterangan untuk Hadir
9951,1,2025-02-04,2025-02-04 08:11:00,2025-02-04 17:07:00,Hadir,0,Keterangan untuk Hadir
9952,2,2025-02-04,2025-02-04 08:16:00,2025-02-04 17:30:00,Hadir,0,Keterangan untuk Hadir
9953,3,2025-02-04,2025-02-04 08:08:00,2025-02-04 17:14:00,Hadir,0,Keterangan untuk Hadir
9954,4,2025-02-04,2025-02-04 08:29:00,2025-02-04 17:12:00,Hadir,0,Keterangan untuk Hadir
9955,5,2025-02-04,2025-02-04 08:17:00,2025-02-04 17:17:00,Hadir,0,Keterangan untuk Hadir
9956,6,2025-02-04,2025-02-04 08:22:00,2025-02-04 17:22:00,Hadir,0,Keterangan untuk Hadir
9957,7,2025-02-04,2025-02-04 08:23:00,2025-02-04 17:21:00,Hadir,0,Keterangan untuk Hadir
9958,8,2025-02-04,2025-02-04 08:10:00,2025-02-04 17:06:00,Hadir,0,Keterangan untuk Hadir
9959,9,2025-02-04,,,Izin,0,Keterangan untuk Izin
9960,10,2025-02-04,2025-02-04 08:11:00,2025-02-04 17:19:00,Hadir,0,Keterangan untuk Hadir
9961,11,2025-02-04,2025-02-04 08:24:00,2025-02-04 17:22:00,Hadir,0,Keterangan untuk Hadir
9962,12,2025-02-04,2025-02-04 08:21:00,2025-02-04 17:20:00,Hadir,0,Keterangan untuk Hadir
9963,13,2025-02-04,,,Sakit,0,Keterangan untuk Sakit
9964,14,2025-02-04,2025-02-04 08:25:00,2025-02-04 17:30:00,Hadir,8,Keterangan untuk Hadir
9965,15,2025-02-04,2025-02-04 08:26:00,2025-02-04 17:03:00,Hadir,0,Keterangan untuk Hadir
9966,16,2025-02-04,,,Sakit,0,Keterangan untuk Sakit
9967,17,2025-02-04,,,Sakit,0,Keterangan untuk Sakit
9968,18,2025-02-04,2025-02-04 08:27:00,2025-02-04 17:19:00,Hadir,0,Keterangan untuk Hadir
9969,19,2025-02-04,2025-02-04 08:22:00,2025-02-04 17:14:00,Hadir,0,Keterangan untuk Hadir
9970,20,2025-02-04,2025-02-04 08:02:00,2025-02-04 17:19:00,Hadir,6,Keterangan untuk Hadir
9971,21,2025-02-04,2025-02-04 08:25:00,2025-02-04 17:03:00,Hadir,3,Keterangan untuk Hadir
9972,22,2025-02-04,2025-02-04 08:07:00,2025-02-04 17:26:00,Hadir,0,Keterangan untuk Hadir
9973,23,2025-02-04,2025-02-04 08:18:00,2025-02-04 17:29:00,Hadir,0,Keterangan untuk Hadir
9974,24,2025-02-04,2025-02-04 08:26:00,2025-02-04 17:19:00,Hadir,0,Keterangan untuk Hadir
9975,25,2025-02-04,2025-02-04 08:24:00,2025-02-04 17:01:00,Hadir,0,Keterangan untuk Hadir
9976,26,2025-02-04,2025-02-04 08:09:00,2025-02-04 17:07:00,Hadir,0,Keterangan untuk Hadir
9977,27,2025-02-04,2025-02-04 08:15:00,2025-02-04 17:11:00,Hadir,0,Keterangan untuk Hadir
9978,28,2025-02-04,2025-02-04 08:11:00,2025-02-04 17:26:00,Hadir,0,Keterangan untuk Hadir
9979,29,2025-02-04,2025-02-04 08:02:00,2025-02-04 17:23:00,Hadir,0,Keterangan untuk Hadir
9980,30,2025-02-04,2025-02-04 08:26:00,2025-02-04 17:29:00,Hadir,0,Keterangan untuk Hadir
9981,31,2025-02-04,2025-02-04 08:30:00,2025-02-04 17:22:00,Hadir,0,Keterangan untuk Hadir
9982,32,2025-02-04,2025-02-04 08:03:00,2025-02-04 17:11:00,Hadir,4,Keterangan untuk Hadir
9983,33,2025-02-04,2025-02-04 08:19:00,2025-02-04 17:08:00,Hadir,0,Keterangan untuk Hadir
9984,34,2025-02-04,2025-02-04 08:29:00,2025-02-04 17:07:00,Hadir,0,Keterangan untuk Hadir
9985,35,2025-02-04,2025-02-04 08:09:00,2025-02-04 17:18:00,Hadir,0,Keterangan untuk Hadir
9986,36,2025-02-04,2025-02-04 08:06:00,2025-02-04 17:03:00,Hadir,6,Keterangan untuk Hadir
9987,37,2025-02-04,2025-02-04 08:27:00,2025-02-04 17:19:00,Hadir,0,Keterangan untuk Hadir
9988,38,2025-02-04,2025-02-04 08:29:00,2025-02-04 17:28:00,Hadir,0,Keterangan untuk Hadir
9989,39,2025-02-04,2025-02-04 08:06:00,2025-02-04 17:21:00,Hadir,0,Keterangan untuk Hadir
9990,40,2025-02-04,2025-02-04 08:30:00,2025-02-04 17:28:00,Hadir,0,Keterangan untuk Hadir
9991,41,2025-02-04,2025-02-04 08:25:00,2025-02-04 17:12:00,Hadir,6,Keterangan untuk Hadir
9992,42,2025-02-04,2025-02-04 08:15:00,2025-02-04 17:23:00,Hadir,0,Keterangan untuk Hadir
9993,43,2025-02-04,2025-02-04 08:14:00,2025-02-04 17:00:00,Hadir,0,Keterangan untuk Hadir
9994,44,2025-02-04,2025-02-04 08:27:00,2025-02-04 17:24:00,Hadir,0,Keterangan untuk Hadir
9995,45,2025-02-04,2025-02-04 08:21:00,2025-02-04 17:30:00,Hadir,0,Keterangan untuk Hadir
9996,46,2025-02-04,2025-02-04 08:05:00,2025-02-04 17:27:00,Hadir,4,Keterangan untuk Hadir
9997,47,2025-02-04,2025-02-04 08:27:00,2025-02-04 17:30:00,Hadir,3,Keterangan untuk Hadir
9998,48,2025-02-04,2025-02-04 08:17:00,2025-02-04 17:04:00,Hadir,0,Keterangan untuk Hadir
9999,49,2025-02-04,2025-02-04 08:27:00,2025-02-04 17:27:00,Hadir,6,Keterangan untuk Hadir
10000,50,2025-02-04,2025-02-04 08:05:00,2025-02-04 17:15:00,Hadir,17,Keterangan untuk Hadir
10001,1,2025-02-05,2025-02-05 08:14:00,2025-02-05 17:04:00,Hadir,0,Keterangan untuk Hadir
10002,2,2025-02-05,2025-02-05 08:06:00,2025-02-05 17:19:00,Hadir,0,Keterangan untuk Hadir
10003,3,2025-02-05,2025-02-05 08:09:00,2025-02-05 17:23:00,Hadir,29,Keterangan untuk Hadir
10004,4,2025-02-05,2025-02-05 08:26:00,2025-02-05 17:13:00,Hadir,0,Keterangan untuk Hadir
10005,5,2025-02-05,2025-02-05 08:01:00,2025-02-05 17:28:00,Hadir,0,Keterangan untuk Hadir
10006,6,2025-02-05,2025-02-05 08:12:00,2025-02-05 17:01:00,Hadir,0,Keterangan untuk Hadir
10007,7,2025-02-05,2025-02-05 08:07:00,2025-02-05 17:03:00,Hadir,0,Keterangan untuk Hadir
10008,8,2025-02-05,2025-02-05 08:29:00,2025-02-05 17:08:00,Hadir,0,Keterangan untuk Hadir
10009,9,2025-02-05,2025-02-05 08:25:00,2025-02-05 17:23:00,Hadir,0,Keterangan untuk Hadir
10010,10,2025-02-05,2025-02-05 08:02:00,2025-02-05 17:03:00,Hadir,17,Keterangan untuk Hadir
10011,11,2025-02-05,2025-02-05 08:27:00,2025-02-05 17:25:00,Hadir,0,Keterangan untuk Hadir
10012,12,2025-02-05,2025-02-05 08:30:00,2025-02-05 17:08:00,Hadir,0,Keterangan untuk Hadir
10013,13,2025-02-05,2025-02-05 08:12:00,2025-02-05 17:23:00,Hadir,0,Keterangan untuk Hadir
10014,14,2025-02-05,2025-02-05 08:02:00,2025-02-05 17:15:00,Hadir,0,Keterangan untuk Hadir
10015,15,2025-02-05,2025-02-05 08:17:00,2025-02-05 17:22:00,Hadir,0,Keterangan untuk Hadir
10016,16,2025-02-05,2025-02-05 08:12:00,2025-02-05 17:08:00,Hadir,0,Keterangan untuk Hadir
10017,17,2025-02-05,2025-02-05 08:02:00,2025-02-05 17:22:00,Hadir,0,Keterangan untuk Hadir
10018,18,2025-02-05,2025-02-05 08:11:00,2025-02-05 17:29:00,Hadir,0,Keterangan untuk Hadir
10019,19,2025-02-05,2025-02-05 08:25:00,2025-02-05 17:20:00,Hadir,17,Keterangan untuk Hadir
10020,20,2025-02-05,2025-02-05 08:08:00,2025-02-05 17:05:00,Hadir,0,Keterangan untuk Hadir
10021,21,2025-02-05,,,Izin,0,Keterangan untuk Izin
10022,22,2025-02-05,2025-02-05 08:29:00,2025-02-05 17:03:00,Hadir,0,Keterangan untuk Hadir
10023,23,2025-02-05,2025-02-05 08:29:00,2025-02-05 17:22:00,Hadir,6,Keterangan untuk Hadir
10024,24,2025-02-05,2025-02-05 08:05:00,2025-02-05 17:15:00,Hadir,0,Keterangan untuk Hadir
10025,25,2025-02-05,2025-02-05 08:15:00,2025-02-05 17:15:00,Hadir,0,Keterangan untuk Hadir
10026,26,2025-02-05,2025-02-05 08:11:00,2025-02-05 17:25:00,Hadir,0,Keterangan untuk Hadir
10027,27,2025-02-05,2025-02-05 08:26:00,2025-02-05 17:24:00,Hadir,0,Keterangan untuk Hadir
10028,28,2025-02-05,2025-02-05 08:19:00,2025-02-05 17:02:00,Hadir,0,Keterangan untuk Hadir
10029,29,2025-02-05,2025-02-05 08:26:00,2025-02-05 17:17:00,Hadir,0,Keterangan untuk Hadir
10030,30,2025-02-05,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
10031,31,2025-02-05,2025-02-05 08:05:00,2025-02-05 17:13:00,Hadir,0,Keterangan untuk Hadir
10032,32,2025-02-05,2025-02-05 08:06:00,2025-02-05 17:19:00,Hadir,6,Keterangan untuk Hadir
10033,33,2025-02-05,2025-02-05 08:15:00,2025-02-05 17:27:00,Hadir,0,Keterangan untuk Hadir
10034,34,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:01:00,Hadir,0,Keterangan untuk Hadir
10035,35,2025-02-05,,,Izin,0,Keterangan untuk Izin
10036,36,2025-02-05,2025-02-05 08:09:00,2025-02-05 17:16:00,Hadir,0,Keterangan untuk Hadir
10037,37,2025-02-05,2025-02-05 08:05:00,2025-02-05 17:23:00,Hadir,0,Keterangan untuk Hadir
10038,38,2025-02-05,2025-02-05 08:19:00,2025-02-05 17:05:00,Hadir,15,Keterangan untuk Hadir
10039,39,2025-02-05,2025-02-05 08:18:00,2025-02-05 17:19:00,Hadir,0,Keterangan untuk Hadir
10040,40,2025-02-05,,,Izin,0,Keterangan untuk Izin
10041,41,2025-02-05,2025-02-05 08:12:00,2025-02-05 17:03:00,Hadir,0,Keterangan untuk Hadir
10042,42,2025-02-05,2025-02-05 08:26:00,2025-02-05 17:29:00,Hadir,0,Keterangan untuk Hadir
10043,43,2025-02-05,2025-02-05 08:19:00,2025-02-05 17:00:00,Hadir,22,Keterangan untuk Hadir
10044,44,2025-02-05,2025-02-05 08:25:00,2025-02-05 17:21:00,Hadir,0,Keterangan untuk Hadir
10045,45,2025-02-05,2025-02-05 08:28:00,2025-02-05 17:15:00,Hadir,10,Keterangan untuk Hadir
10046,46,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:12:00,Hadir,0,Keterangan untuk Hadir
10047,47,2025-02-05,2025-02-05 08:14:00,2025-02-05 17:21:00,Hadir,12,Keterangan untuk Hadir
10048,48,2025-02-05,2025-02-05 08:01:00,2025-02-05 17:18:00,Hadir,0,Keterangan untuk Hadir
10049,49,2025-02-05,2025-02-05 08:25:00,2025-02-05 17:05:00,Hadir,0,Keterangan untuk Hadir
10050,50,2025-02-05,2025-02-05 08:13:00,2025-02-05 17:09:00,Hadir,0,Keterangan untuk Hadir
10051,1,2025-02-06,2025-02-06 08:11:00,2025-02-06 17:16:00,Hadir,0,Keterangan untuk Hadir
10052,2,2025-02-06,2025-02-06 08:14:00,2025-02-06 17:05:00,Hadir,0,Keterangan untuk Hadir
10053,3,2025-02-06,2025-02-06 08:15:00,2025-02-06 17:03:00,Hadir,19,Keterangan untuk Hadir
10054,4,2025-02-06,2025-02-06 08:11:00,2025-02-06 17:11:00,Hadir,0,Keterangan untuk Hadir
10055,5,2025-02-06,2025-02-06 08:06:00,2025-02-06 17:05:00,Hadir,0,Keterangan untuk Hadir
10056,6,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:03:00,Hadir,0,Keterangan untuk Hadir
10057,7,2025-02-06,2025-02-06 08:21:00,2025-02-06 17:19:00,Hadir,0,Keterangan untuk Hadir
10058,8,2025-02-06,,,Sakit,0,Keterangan untuk Sakit
10059,9,2025-02-06,2025-02-06 08:25:00,2025-02-06 17:05:00,Hadir,0,Keterangan untuk Hadir
10060,10,2025-02-06,2025-02-06 08:26:00,2025-02-06 17:30:00,Hadir,0,Keterangan untuk Hadir
10061,11,2025-02-06,2025-02-06 08:13:00,2025-02-06 17:16:00,Hadir,0,Keterangan untuk Hadir
10062,12,2025-02-06,2025-02-06 08:20:00,2025-02-06 17:21:00,Hadir,0,Keterangan untuk Hadir
10063,13,2025-02-06,2025-02-06 08:01:00,2025-02-06 17:29:00,Hadir,0,Keterangan untuk Hadir
10064,14,2025-02-06,2025-02-06 08:19:00,2025-02-06 17:15:00,Hadir,0,Keterangan untuk Hadir
10065,15,2025-02-06,2025-02-06 08:12:00,2025-02-06 17:30:00,Hadir,0,Keterangan untuk Hadir
10066,16,2025-02-06,2025-02-06 08:26:00,2025-02-06 17:18:00,Hadir,29,Keterangan untuk Hadir
10067,17,2025-02-06,2025-02-06 08:22:00,2025-02-06 17:29:00,Hadir,0,Keterangan untuk Hadir
10068,18,2025-02-06,2025-02-06 08:08:00,2025-02-06 17:28:00,Hadir,8,Keterangan untuk Hadir
10069,19,2025-02-06,2025-02-06 08:06:00,2025-02-06 17:04:00,Hadir,0,Keterangan untuk Hadir
10070,20,2025-02-06,2025-02-06 08:13:00,2025-02-06 17:28:00,Hadir,21,Keterangan untuk Hadir
10071,21,2025-02-06,2025-02-06 08:12:00,2025-02-06 17:25:00,Hadir,19,Keterangan untuk Hadir
10072,22,2025-02-06,2025-02-06 08:10:00,2025-02-06 17:16:00,Hadir,0,Keterangan untuk Hadir
10073,23,2025-02-06,2025-02-06 08:12:00,2025-02-06 17:19:00,Hadir,0,Keterangan untuk Hadir
10074,24,2025-02-06,2025-02-06 08:08:00,2025-02-06 17:14:00,Hadir,0,Keterangan untuk Hadir
10075,25,2025-02-06,2025-02-06 08:26:00,2025-02-06 17:20:00,Hadir,0,Keterangan untuk Hadir
10076,26,2025-02-06,2025-02-06 08:27:00,2025-02-06 17:14:00,Hadir,0,Keterangan untuk Hadir
10077,27,2025-02-06,2025-02-06 08:01:00,2025-02-06 17:22:00,Hadir,20,Keterangan untuk Hadir
10078,28,2025-02-06,2025-02-06 08:24:00,2025-02-06 17:11:00,Hadir,0,Keterangan untuk Hadir
10079,29,2025-02-06,2025-02-06 08:19:00,2025-02-06 17:20:00,Hadir,0,Keterangan untuk Hadir
10080,30,2025-02-06,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
10081,31,2025-02-06,2025-02-06 08:19:00,2025-02-06 17:12:00,Hadir,16,Keterangan untuk Hadir
10082,32,2025-02-06,2025-02-06 08:19:00,2025-02-06 17:08:00,Hadir,0,Keterangan untuk Hadir
10083,33,2025-02-06,2025-02-06 08:14:00,2025-02-06 17:25:00,Hadir,0,Keterangan untuk Hadir
10084,34,2025-02-06,2025-02-06 08:27:00,2025-02-06 17:30:00,Hadir,0,Keterangan untuk Hadir
10085,35,2025-02-06,,,Sakit,0,Keterangan untuk Sakit
10086,36,2025-02-06,2025-02-06 08:17:00,2025-02-06 17:06:00,Hadir,0,Keterangan untuk Hadir
10087,37,2025-02-06,2025-02-06 08:29:00,2025-02-06 17:12:00,Hadir,0,Keterangan untuk Hadir
10088,38,2025-02-06,2025-02-06 08:19:00,2025-02-06 17:03:00,Hadir,0,Keterangan untuk Hadir
10089,39,2025-02-06,2025-02-06 08:09:00,2025-02-06 17:23:00,Hadir,0,Keterangan untuk Hadir
10090,40,2025-02-06,2025-02-06 08:08:00,2025-02-06 17:25:00,Hadir,0,Keterangan untuk Hadir
10091,41,2025-02-06,2025-02-06 08:14:00,2025-02-06 17:06:00,Hadir,0,Keterangan untuk Hadir
10092,42,2025-02-06,,,Sakit,0,Keterangan untuk Sakit
10093,43,2025-02-06,,,Izin,0,Keterangan untuk Izin
10094,44,2025-02-06,2025-02-06 08:05:00,2025-02-06 17:25:00,Hadir,0,Keterangan untuk Hadir
10095,45,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:10:00,Hadir,0,Keterangan untuk Hadir
10096,46,2025-02-06,2025-02-06 08:04:00,2025-02-06 17:13:00,Hadir,28,Keterangan untuk Hadir
10097,47,2025-02-06,2025-02-06 08:17:00,2025-02-06 17:14:00,Hadir,0,Keterangan untuk Hadir
10098,48,2025-02-06,2025-02-06 08:06:00,2025-02-06 17:28:00,Hadir,0,Keterangan untuk Hadir
10099,49,2025-02-06,2025-02-06 08:08:00,2025-02-06 17:20:00,Hadir,0,Keterangan untuk Hadir
10100,50,2025-02-06,2025-02-06 08:25:00,2025-02-06 17:30:00,Hadir,0,Keterangan untuk Hadir
10101,1,2025-02-07,2025-02-07 08:01:00,2025-02-07 17:07:00,Hadir,23,Keterangan untuk Hadir
10102,2,2025-02-07,2025-02-07 08:28:00,2025-02-07 17:15:00,Hadir,4,Keterangan untuk Hadir
10103,3,2025-02-07,2025-02-07 08:19:00,2025-02-07 17:15:00,Hadir,0,Keterangan untuk Hadir
10104,4,2025-02-07,2025-02-07 08:04:00,2025-02-07 17:25:00,Hadir,0,Keterangan untuk Hadir
10105,5,2025-02-07,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
10106,6,2025-02-07,2025-02-07 08:28:00,2025-02-07 17:02:00,Hadir,1,Keterangan untuk Hadir
10107,7,2025-02-07,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
10108,8,2025-02-07,2025-02-07 08:25:00,2025-02-07 17:17:00,Hadir,0,Keterangan untuk Hadir
10109,9,2025-02-07,2025-02-07 08:03:00,2025-02-07 17:12:00,Hadir,10,Keterangan untuk Hadir
10110,10,2025-02-07,2025-02-07 08:18:00,2025-02-07 17:28:00,Hadir,0,Keterangan untuk Hadir
10111,11,2025-02-07,2025-02-07 08:15:00,2025-02-07 17:06:00,Hadir,0,Keterangan untuk Hadir
10112,12,2025-02-07,2025-02-07 08:26:00,2025-02-07 17:00:00,Hadir,27,Keterangan untuk Hadir
10113,13,2025-02-07,2025-02-07 08:06:00,2025-02-07 17:28:00,Hadir,0,Keterangan untuk Hadir
10114,14,2025-02-07,2025-02-07 08:08:00,2025-02-07 17:22:00,Hadir,11,Keterangan untuk Hadir
10115,15,2025-02-07,2025-02-07 08:06:00,2025-02-07 17:27:00,Hadir,0,Keterangan untuk Hadir
10116,16,2025-02-07,2025-02-07 08:11:00,2025-02-07 17:21:00,Hadir,29,Keterangan untuk Hadir
10117,17,2025-02-07,2025-02-07 08:05:00,2025-02-07 17:13:00,Hadir,0,Keterangan untuk Hadir
10118,18,2025-02-07,,,Sakit,0,Keterangan untuk Sakit
10119,19,2025-02-07,,,Sakit,0,Keterangan untuk Sakit
10120,20,2025-02-07,2025-02-07 08:13:00,2025-02-07 17:24:00,Hadir,0,Keterangan untuk Hadir
10121,21,2025-02-07,2025-02-07 08:20:00,2025-02-07 17:27:00,Hadir,0,Keterangan untuk Hadir
10122,22,2025-02-07,2025-02-07 08:30:00,2025-02-07 17:03:00,Hadir,0,Keterangan untuk Hadir
10123,23,2025-02-07,2025-02-07 08:07:00,2025-02-07 17:28:00,Hadir,0,Keterangan untuk Hadir
10124,24,2025-02-07,2025-02-07 08:06:00,2025-02-07 17:18:00,Hadir,27,Keterangan untuk Hadir
10125,25,2025-02-07,2025-02-07 08:14:00,2025-02-07 17:08:00,Hadir,0,Keterangan untuk Hadir
10126,26,2025-02-07,2025-02-07 08:16:00,2025-02-07 17:30:00,Hadir,0,Keterangan untuk Hadir
10127,27,2025-02-07,2025-02-07 08:22:00,2025-02-07 17:23:00,Hadir,0,Keterangan untuk Hadir
10128,28,2025-02-07,2025-02-07 08:15:00,2025-02-07 17:13:00,Hadir,7,Keterangan untuk Hadir
10129,29,2025-02-07,2025-02-07 08:10:00,2025-02-07 17:29:00,Hadir,0,Keterangan untuk Hadir
10130,30,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:15:00,Hadir,0,Keterangan untuk Hadir
10131,31,2025-02-07,2025-02-07 08:20:00,2025-02-07 17:25:00,Hadir,0,Keterangan untuk Hadir
10132,32,2025-02-07,2025-02-07 08:03:00,2025-02-07 17:28:00,Hadir,11,Keterangan untuk Hadir
10133,33,2025-02-07,,,Sakit,0,Keterangan untuk Sakit
10134,34,2025-02-07,2025-02-07 08:30:00,2025-02-07 17:14:00,Hadir,0,Keterangan untuk Hadir
10135,35,2025-02-07,2025-02-07 08:21:00,2025-02-07 17:20:00,Hadir,0,Keterangan untuk Hadir
10136,36,2025-02-07,2025-02-07 08:08:00,2025-02-07 17:16:00,Hadir,0,Keterangan untuk Hadir
10137,37,2025-02-07,2025-02-07 08:08:00,2025-02-07 17:16:00,Hadir,7,Keterangan untuk Hadir
10138,38,2025-02-07,2025-02-07 08:06:00,2025-02-07 17:13:00,Hadir,0,Keterangan untuk Hadir
10139,39,2025-02-07,2025-02-07 08:09:00,2025-02-07 17:22:00,Hadir,0,Keterangan untuk Hadir
10140,40,2025-02-07,2025-02-07 08:08:00,2025-02-07 17:19:00,Hadir,28,Keterangan untuk Hadir
10141,41,2025-02-07,2025-02-07 08:01:00,2025-02-07 17:19:00,Hadir,0,Keterangan untuk Hadir
10142,42,2025-02-07,,,Izin,0,Keterangan untuk Izin
10143,43,2025-02-07,2025-02-07 08:26:00,2025-02-07 17:16:00,Hadir,0,Keterangan untuk Hadir
10144,44,2025-02-07,2025-02-07 08:12:00,2025-02-07 17:25:00,Hadir,0,Keterangan untuk Hadir
10145,45,2025-02-07,2025-02-07 08:30:00,2025-02-07 17:02:00,Hadir,0,Keterangan untuk Hadir
10146,46,2025-02-07,2025-02-07 08:10:00,2025-02-07 17:23:00,Hadir,0,Keterangan untuk Hadir
10147,47,2025-02-07,2025-02-07 08:08:00,2025-02-07 17:08:00,Hadir,30,Keterangan untuk Hadir
10148,48,2025-02-07,2025-02-07 08:21:00,2025-02-07 17:18:00,Hadir,0,Keterangan untuk Hadir
10149,49,2025-02-07,2025-02-07 08:06:00,2025-02-07 17:00:00,Hadir,18,Keterangan untuk Hadir
10150,50,2025-02-07,2025-02-07 08:20:00,2025-02-07 17:01:00,Hadir,0,Keterangan untuk Hadir
10151,1,2025-02-08,2025-02-08 08:00:00,2025-02-08 17:27:00,Hadir,13,Keterangan untuk Hadir
10152,2,2025-02-08,2025-02-08 08:13:00,2025-02-08 17:19:00,Hadir,0,Keterangan untuk Hadir
10153,3,2025-02-08,2025-02-08 08:23:00,2025-02-08 17:11:00,Hadir,0,Keterangan untuk Hadir
10154,4,2025-02-08,2025-02-08 08:01:00,2025-02-08 17:28:00,Hadir,20,Keterangan untuk Hadir
10155,5,2025-02-08,2025-02-08 08:19:00,2025-02-08 17:12:00,Hadir,21,Keterangan untuk Hadir
10156,6,2025-02-08,2025-02-08 08:30:00,2025-02-08 17:19:00,Hadir,0,Keterangan untuk Hadir
